# Overhead  Command  Source Shared Object  Source Symbol                                         Target Symbol                                         Basic Block Cycles
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] xt_dnat_target_v2                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_r9                           [k] cap_mmap_file                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_r9                           [k] apparmor_mmap_file                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_r13                          [k] vma_gap_callbacks_rotate                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_poll                                         [k] net_rx_action                                     -                 
     0.00%  wrk      [kernel.kallsyms]     [k] bnx2_poll                                         [k] bnx2_poll                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] pvclock_gtod_notify                               [k] notifier_call_chain                               -                 
     0.00%  wrk      [kernel.kallsyms]     [k] br_nf_pre_routing                                 [k] apic_timer_interrupt                              -                 
     0.00%  wrk      [kernel.kallsyms]     [k] br_nf_forward_ip                                  [k] irq_entries_start                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] addrtype_mt_v1                                    [k] addrtype_mt_v1                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] init_conntrack.isra.0                             [k] __local_bh_enable_ip                              -                 
